gloss;bbox;fps;frame_end;frame_start;instance_id;signer_id;source;split;url;variation_id;video_id;video_path
diamond;[596, 72, 1474, 1080];25;-1;1;4;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Diamond-NOJ0UwKJsWQ.mp4;1;16063;data/raw_videos/16063.mp4
diamond;[113, 25, 572, 480];25;-1;1;6;59;asldeafined;train;https://media.asldeafined.com/vocabulary/1466909398.7438.mp4;0;16065;data/raw_videos/16065.mp4
diamond;[75, 20, 223, 192];25;-1;1;13;10;signingsavvy;test;https://www.signingsavvy.com/signs/mp4/23/23786.mp4;1;16069;data/raw_videos/16069.mp4
dollar;[59, 15, 214, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6370.mp4;0;17132;data/raw_videos/17132.mp4
dollar;[62, 16, 214, 192];25;-1;1;5;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/6/6371.mp4;0;17133;data/raw_videos/17133.mp4
dollar;[16, 0, 272, 240];25;-1;1;8;0;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/58420.mp4;0;17124;data/raw_videos/17124.mp4
dollar;[534, 65, 1608, 1080];25;-1;1;9;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dollar%20side%201x-poFaAW0i474.mp4;0;17125;data/raw_videos/17125.mp4
dollar;[615, 82, 1591, 1080];25;-1;1;10;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dollar%20side-CVklW4GIhng.mp4;0;17126;data/raw_videos/17126.mp4
dollar;[563, 52, 1600, 1080];25;-1;1;11;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dollar%20top-XE5FUi3bCs8.mp4;0;17127;data/raw_videos/17127.mp4
dollar;[66, 15, 576, 480];25;-1;1;12;21;asldeafined;val;https://media.asldeafined.com/vocabulary/1467772696.872.mp4;0;17128;data/raw_videos/17128.mp4
drawer;[169, 11, 500, 370];25;-1;1;3;102;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRAWER-1276.mp4;0;65532;data/raw_videos/65532.mp4
drawer;[69, 0, 243, 240];25;-1;1;5;8;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/456783.mp4;0;17581;data/raw_videos/17581.mp4
drawer;[404, 55, 798, 720];25;-1;1;6;38;startasl;test;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/drawer.mp4;0;17582;data/raw_videos/17582.mp4
drawer;[405, 78, 1637, 1080];25;-1;1;7;32;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dresser-T8vTESv7SC0.mp4;0;17583;data/raw_videos/17583.mp4
drawer;[70, 5, 220, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14900.mp4;0;17585;data/raw_videos/17585.mp4
drawer;[75, 6, 223, 192];25;-1;1;10;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14901.mp4;0;17586;data/raw_videos/17586.mp4
dream;[45, 3, 212, 192];25;-1;1;1;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22849.mp4;0;17633;data/raw_videos/17633.mp4
dream;[150, 6, 492, 370];25;-1;1;5;102;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DREAM-1277.mp4;0;65534;data/raw_videos/65534.mp4
dream;[123, 6, 475, 370];25;-1;1;6;94;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DREAM-578.mp4;0;65533;data/raw_videos/65533.mp4
dream;[656, 67, 1595, 1068];25;-1;1;7;32;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dream-kjtDQKIrb44.mp4;0;17627;data/raw_videos/17627.mp4
dream;[21, 1, 546, 480];25;-1;1;9;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1467773649.1365.mp4;0;17628;data/raw_videos/17628.mp4
drunk;[130, 7, 463, 370];25;-1;1;3;95;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRUNK-2750.mp4;0;65548;data/raw_videos/65548.mp4
drunk;[81, 16, 260, 240];25;-1;1;4;0;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/74976.mp4;0;17910;data/raw_videos/17910.mp4
drunk;[631, 81, 1499, 1077];25;-1;1;6;32;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Drunk-J_z5tK_0wlw.mp4;0;17911;data/raw_videos/17911.mp4
drunk;[20, 16, 539, 480];25;-1;1;7;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468206766.8071.mp4;0;17912;data/raw_videos/17912.mp4
drunk;[66, 13, 215, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6314.mp4;0;17914;data/raw_videos/17914.mp4
drunk;[82, 15, 216, 192];25;-1;1;10;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6315.mp4;0;17915;data/raw_videos/17915.mp4
duck;[322, 39, 883, 720];25;-1;1;1;118;aslbrick;train;http://aslbricks.org/New/ASL-Videos/duck.mp4;0;69305;data/raw_videos/69305.mp4
duck;[147, 15, 453, 370];25;-1;1;3;94;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DU/DUCK-446.mp4;0;65551;data/raw_videos/65551.mp4
duck;[354, 18, 804, 480];25;-1;1;4;52;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Duck-8gh6dSIcqyA.mp4;0;17948;data/raw_videos/17948.mp4
duck;[59, 7, 516, 480];25;-1;1;6;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468206896.8998.mp4;0;17949;data/raw_videos/17949.mp4
duck;[66, 12, 214, 192];25;-1;1;8;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14699.mp4;0;17951;data/raw_videos/17951.mp4
during;[44, 0, 246, 240];25;-1;1;2;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/456803.mp4;0;18028;data/raw_videos/18028.mp4
during;[704, 64, 1704, 1079];25;-1;1;3;32;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchoo%20While%2C%20During-if2NdE2l2eA.mp4;0;18029;data/raw_videos/18029.mp4
during;[37, 9, 537, 480];25;-1;1;4;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468206951.3984.mp4;0;18030;data/raw_videos/18030.mp4
during;[53, 12, 213, 192];25;-1;1;6;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6310.mp4;0;18032;data/raw_videos/18032.mp4
eagle;[189, 28, 494, 370];25;-1;1;2;98;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAGLE-1286.mp4;0;65588;data/raw_videos/65588.mp4
eagle;[180, 28, 505, 370];25;-1;1;3;98;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAGLE-1287.mp4;0;65589;data/raw_videos/65589.mp4
eagle;[39, 0, 271, 240];25;-1;1;5;35;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/51907.mp4;0;18138;data/raw_videos/18138.mp4
eagle;[771, 144, 1547, 1065];25;-1;1;6;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Eagle-TaKdUTh-fzw.mp4;0;18139;data/raw_videos/18139.mp4
eagle;[98, 14, 546, 480];25;-1;1;7;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468207188.321.mp4;0;18140;data/raw_videos/18140.mp4
eagle;[64, 18, 208, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/8/8563.mp4;0;18142;data/raw_videos/18142.mp4
early;[382, 50, 803, 720];25;-1;1;3;38;startasl;val;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/early.mp4;0;18167;data/raw_videos/18167.mp4
early;[704, 74, 1609, 1080];25;-1;1;4;32;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Early%202-Y0f51IM4kfg.mp4;0;18168;data/raw_videos/18168.mp4
early;[713, 69, 1577, 1080];25;-1;1;5;32;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Early%203-d6GNfNifsIw.mp4;0;18169;data/raw_videos/18169.mp4
early;[15, 0, 295, 240];25;-1;1;13;35;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/51909.mp4;0;18166;data/raw_videos/18166.mp4
early;[73, 21, 221, 192];25;-1;1;16;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22802.mp4;0;18178;data/raw_videos/18178.mp4
equal;[64, 0, 246, 240];25;-1;1;4;8;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/456912.mp4;0;19457;data/raw_videos/19457.mp4
equal;[607, 81, 1682, 1080];25;-1;1;5;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Equal%2C%20Fair-fHDiQQiBgHw.mp4;0;19458;data/raw_videos/19458.mp4
equal;[102, 11, 577, 480];25;-1;1;6;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468376790.5278.mp4;0;19459;data/raw_videos/19459.mp4
equal;[77, 13, 217, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6805.mp4;0;19462;data/raw_videos/19462.mp4
every;[511, 75, 1353, 1080];25;-1;1;1;115;aslbrick;train;http://aslbricks.org/New/ASL-Videos/every.mp4;0;69311;data/raw_videos/69311.mp4
every;[42, 21, 253, 240];25;-1;1;3;33;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/96334.mp4;0;19842;data/raw_videos/19842.mp4
every;[62, 0, 590, 480];25;-1;1;4;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468377708.7337.mp4;0;19843;data/raw_videos/19843.mp4
every;[65, 6, 211, 192];25;-1;1;6;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/5/5851.mp4;0;19845;data/raw_videos/19845.mp4
excited;[45, 0, 258, 240];25;-1;1;6;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/455577.mp4;0;20153;data/raw_videos/20153.mp4
excited;[369, 50, 926, 720];25;-1;1;7;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/excited.mp4;0;20154;data/raw_videos/20154.mp4
excited;[372, 35, 1136, 720];25;-1;1;10;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Excited_2C%20Exciting.mp4;0;20157;data/raw_videos/20157.mp4
excited;[14, 11, 613, 480];25;-1;1;11;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468378547.3298.mp4;0;20158;data/raw_videos/20158.mp4
exercise;[328, 59, 895, 720];25;-1;1;5;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/exercise.mp4;0;20226;data/raw_videos/20226.mp4
exercise;[0, 4, 637, 480];25;-1;1;7;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468378928.3904.mp4;0;20227;data/raw_videos/20227.mp4
exercise;[0, 8, 287, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6806.mp4;0;20229;data/raw_videos/20229.mp4
experiment;[54, 14, 232, 192];25;-1;1;1;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6807.mp4;0;20396;data/raw_videos/20396.mp4
experiment;[92, 13, 230, 180];25;-1;1;6;66;elementalasl;test;https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/experiment.mov;0;20390;data/raw_videos/20390.mp4
experiment;[64, 42, 267, 240];25;-1;1;10;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/91758.mp4;0;20392;data/raw_videos/20392.mp4
experiment;[24, 8, 604, 480];25;-1;1;11;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468379374.9326.mp4;0;20393;data/raw_videos/20393.mp4
expert;[78, 16, 218, 192];25;-1;1;3;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7205.mp4;0;20411;data/raw_videos/20411.mp4
expert;[71, 0, 246, 240];25;-1;1;7;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/455599.mp4;0;20403;data/raw_videos/20403.mp4
expert;[683, 91, 1470, 1080];25;-1;1;8;6;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Expert%203-liyMsjD6vFs.mp4;0;20404;data/raw_videos/20404.mp4
expert;[676, 80, 1416, 1080];25;-1;1;10;6;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Expert%20POW-uhNMt7NOCJ0.mp4;0;20406;data/raw_videos/20406.mp4
expert;[636, 74, 1428, 1080];25;-1;1;11;6;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Expert-XmMvw5IY9Uw.mp4;0;20407;data/raw_videos/20407.mp4
expert;[72, 8, 537, 480];25;-1;1;12;21;asldeafined;val;https://media.asldeafined.com/vocabulary/1468379403.1816.mp4;0;20408;data/raw_videos/20408.mp4
fact;[416, 25, 966, 720];25;-1;1;1;119;aslbrick;train;http://aslbricks.org/New/ASL-Videos/fact.mp4;0;69315;data/raw_videos/69315.mp4
fact;[98, 22, 211, 192];25;-1;1;5;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23491.mp4;0;20746;data/raw_videos/20746.mp4
fact;[80, 7, 228, 180];25;-1;1;8;19;elementalasl;train;https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/fact.mov;0;20737;data/raw_videos/20737.mp4
fact;[75, 15, 231, 240];25;-1;1;10;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/91400.mp4;0;20739;data/raw_videos/20739.mp4
fact;[857, 64, 1739, 1080];25;-1;1;11;39;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fact-6urVV-L6g7I.mp4;0;20740;data/raw_videos/20740.mp4
fact;[109, 6, 553, 480];25;-1;1;12;21;asldeafined;val;https://media.asldeafined.com/vocabulary/1468462718.7990.mp4;0;20741;data/raw_videos/20741.mp4
fear;[44, 0, 281, 240];25;-1;1;3;35;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/51814.mp4;0;21324;data/raw_videos/21324.mp4
fear;[100, 7, 612, 480];25;-1;1;5;21;asldeafined;test;https://media.asldeafined.com/vocabulary/1468463774.7280.mp4;0;21325;data/raw_videos/21325.mp4
fear;[72, 3, 236, 192];25;-1;1;7;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/5/5943.mp4;0;21327;data/raw_videos/21327.mp4
fear;[59, 15, 232, 192];25;-1;1;8;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7213.mp4;0;21328;data/raw_videos/21328.mp4
feedback;[62, 26, 475, 370];25;-1;1;4;98;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FE/FEEDBACK-1454.mp4;0;65695;data/raw_videos/65695.mp4
feedback;[84, 10, 241, 180];25;-1;1;7;19;elementalasl;train;https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/feedback.mov;0;21395;data/raw_videos/21395.mp4
feedback;[635, 68, 1624, 1071];25;-1;1;9;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Feedback%202-z06wl0BRCcw.mp4;0;21397;data/raw_videos/21397.mp4
feedback;[720, 72, 1619, 1077];25;-1;1;10;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Feedback-NeKCEGGa8Mo.mp4;0;21398;data/raw_videos/21398.mp4
feedback;[112, 33, 525, 480];25;-1;1;11;15;asldeafined;train;https://media.asldeafined.com/vocabulary/1499869634.829.mp4;0;21399;data/raw_videos/21399.mp4
fold;[186, 30, 501, 370];25;-1;1;2;106;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FOLD-1488.mp4;0;65750;data/raw_videos/65750.mp4
fold;[61, 35, 234, 240];25;-1;1;3;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/93040.mp4;0;22694;data/raw_videos/22694.mp4
fold;[367, 58, 1740, 1080];25;-1;1;4;31;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fold%202-XrNxOoEt2nA.mp4;1;22695;data/raw_videos/22695.mp4
fold;[124, 12, 553, 480];25;-1;1;5;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468513099.7957.mp4;1;22696;data/raw_videos/22696.mp4
fold;[49, 12, 224, 192];25;-1;1;9;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/1/1580.mp4;1;22700;data/raw_videos/22700.mp4
forest;[172, 29, 506, 370];25;-1;1;3;106;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FOREST-1492.mp4;0;65759;data/raw_videos/65759.mp4
forest;[81, 8, 243, 180];25;-1;1;4;19;elementalasl;train;https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/forest.mov;0;22911;data/raw_videos/22911.mp4
forest;[43, 0, 256, 240];25;-1;1;5;0;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/58459.mp4;0;22912;data/raw_videos/22912.mp4
forest;[370, 55, 837, 720];25;-1;1;6;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/forest.mp4;0;22913;data/raw_videos/22913.mp4
forest;[63, 0, 599, 480];25;-1;1;7;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468513392.5977.mp4;0;22914;data/raw_videos/22914.mp4
forest;[52, 16, 222, 192];25;-1;1;10;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23030.mp4;0;22917;data/raw_videos/22917.mp4
france;[66, 12, 211, 192];25;-1;1;1;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/9/9643.mp4;0;23335;data/raw_videos/23335.mp4
france;[154, 40, 468, 370];25;-1;1;4;106;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FR/FRANCE-1501.mp4;0;65777;data/raw_videos/65777.mp4
france;[27, 0, 253, 240];25;-1;1;5;37;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/455307.mp4;0;23328;data/raw_videos/23328.mp4
france;[469, 110, 1410, 1068];25;-1;1;9;45;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20France%202-mt_FTD9DhOU.mp4;0;23330;data/raw_videos/23330.mp4
france;[79, 0, 557, 480];25;-1;1;10;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468513849.1534.mp4;0;23331;data/raw_videos/23331.mp4
frog;[49, 0, 248, 240];25;-1;1;4;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/456374.mp4;0;23627;data/raw_videos/23627.mp4
frog;[812, 71, 1692, 1066];25;-1;1;5;39;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Frog%2C%20Sophmore-1tcFN7bie1M.mp4;0;23628;data/raw_videos/23628.mp4
frog;[624, 68, 1575, 1076];25;-1;1;6;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Frog--vs0rWWOK4Q.mp4;0;23629;data/raw_videos/23629.mp4
frog;[64, 14, 552, 480];25;-1;1;7;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468514268.1224.mp4;0;23630;data/raw_videos/23630.mp4
frog;[80, 17, 220, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7390.mp4;0;23632;data/raw_videos/23632.mp4
funny;[69, 0, 242, 240];25;-1;1;3;37;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/456378.mp4;0;23868;data/raw_videos/23868.mp4
funny;[964, 55, 1744, 1058];25;-1;1;5;39;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Funny-YbgfU-2krKs.mp4;0;23869;data/raw_videos/23869.mp4
funny;[86, 15, 540, 480];25;-1;1;6;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468514712.8468.mp4;0;23870;data/raw_videos/23870.mp4
funny;[95, 16, 231, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/8/8380.mp4;0;23873;data/raw_videos/23873.mp4
garage;[398, 57, 804, 720];25;-1;1;4;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/garage.mp4;0;24057;data/raw_videos/24057.mp4
garage;[44, 10, 249, 192];25;-1;1;6;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/0/953.mp4;0;24059;data/raw_videos/24059.mp4
goal;[72, 0, 568, 480];25;-1;1;2;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468549308.4305.mp4;0;24872;data/raw_videos/24872.mp4
goal;[71, 6, 197, 192];25;-1;1;5;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/22/22306.mp4;0;24875;data/raw_videos/24875.mp4
goal;[31, 3, 269, 240];25;-1;1;13;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/244572.mp4;0;24868;data/raw_videos/24868.mp4
goal;[489, 66, 1496, 1080];25;-1;1;14;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Goal%202-cW8WeiUlVwg.mp4;0;24869;data/raw_videos/24869.mp4
goal;[501, 49, 1595, 1080];25;-1;1;15;31;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mission%2C%20Goal-UWgVrxt_8XM.mp4;0;24870;data/raw_videos/24870.mp4
golf;[17, 10, 236, 240];25;-1;1;4;2;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/92684.mp4;0;25011;data/raw_videos/25011.mp4
golf;[307, 52, 847, 720];25;-1;1;6;38;startasl;test;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/golf.mp4;0;25012;data/raw_videos/25012.mp4
golf;[662, 133, 1520, 1080];25;-1;1;7;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Golf-5tKPZX9oVng.mp4;0;25013;data/raw_videos/25013.mp4
golf;[526, 69, 1542, 1080];25;-1;1;8;32;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Golf-jmVzVAEcwvk.mp4;0;25014;data/raw_videos/25014.mp4
golf;[42, 12, 593, 480];25;-1;1;9;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468549433.123.mp4;0;25015;data/raw_videos/25015.mp4
golf;[38, 9, 260, 192];25;-1;1;11;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/14/14840.mp4;0;25017;data/raw_videos/25017.mp4
gone;[97, 23, 207, 192];25;-1;1;7;10;signingsavvy;test;https://www.signingsavvy.com/signs/mp4/22/22869.mp4;0;25033;data/raw_videos/25033.mp4
gone;[158, 36, 469, 370];25;-1;1;8;106;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GO/GONE-470.mp4;0;65834;data/raw_videos/65834.mp4
gone;[425, 56, 834, 720];25;-1;1;12;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/gone.mp4;0;25025;data/raw_videos/25025.mp4
gone;[707, 51, 1553, 1080];25;-1;1;13;6;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Gone%2C%20Missing-g1oB9-dnTfk.mp4;0;25026;data/raw_videos/25026.mp4
gone;[91, 0, 550, 480];25;-1;1;15;21;asldeafined;val;https://media.asldeafined.com/vocabulary/1468549548.4692.mp4;0;25028;data/raw_videos/25028.mp4
gossip;[68, 0, 279, 240];25;-1;1;3;37;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/456467.mp4;0;25183;data/raw_videos/25183.mp4
gossip;[431, 57, 828, 720];25;-1;1;4;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/gossip.mp4;0;25184;data/raw_videos/25184.mp4
gossip;[488, 79, 1613, 1080];25;-1;1;5;32;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Rumor-epPCE5LPPZQ.mp4;0;25185;data/raw_videos/25185.mp4
gossip;[51, 10, 585, 480];25;-1;1;6;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468549772.2923.mp4;0;25186;data/raw_videos/25186.mp4
gossip;[48, 11, 228, 192];25;-1;1;8;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/1/1637.mp4;0;25188;data/raw_videos/25188.mp4
grandmother;[92, 32, 485, 370];25;-1;1;3;106;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRANDMOTHER-1862.mp4;0;65847;data/raw_videos/65847.mp4
grandmother;[63, 4, 231, 240];25;-1;1;5;37;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/456524.mp4;0;25429;data/raw_videos/25429.mp4
grandmother;[205, 17, 515, 414];25;-1;1;6;36;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/grandmother.mp4;0;25430;data/raw_videos/25430.mp4
grandmother;[149, 12, 832, 480];25;-1;1;7;52;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grandmother-dUfLaBXRLC4.mp4;0;25431;data/raw_videos/25431.mp4
grandmother;[102, 13, 535, 480];25;-1;1;8;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468550283.9526.mp4;0;25432;data/raw_videos/25432.mp4
grandmother;[82, 15, 218, 192];25;-1;1;10;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/6/6640.mp4;0;25434;data/raw_videos/25434.mp4
grapes;[131, 18, 485, 370];25;-1;1;2;94;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRAPES-856.mp4;0;65849;data/raw_videos/65849.mp4
grapes;[69, 2, 233, 240];25;-1;1;4;8;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/456525.mp4;0;25482;data/raw_videos/25482.mp4
grapes;[234, 16, 583, 414];25;-1;1;5;36;startasl;test;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/grapes.mp4;0;25483;data/raw_videos/25483.mp4
grapes;[630, 143, 1534, 1080];25;-1;1;6;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grapes-6byvo_QDEoE.mp4;0;25484;data/raw_videos/25484.mp4
grapes;[85, 9, 618, 480];25;-1;1;7;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468550305.2030.mp4;0;25485;data/raw_videos/25485.mp4
grapes;[65, 13, 229, 192];25;-1;1;8;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6812.mp4;0;25486;data/raw_videos/25486.mp4
group;[70, 21, 217, 192];25;-1;1;1;10;signingsavvy;test;https://www.signingsavvy.com/signs/mp4/22/22778.mp4;1;25829;data/raw_videos/25829.mp4
group;[27, 0, 296, 240];25;-1;1;8;35;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/51816.mp4;1;25823;data/raw_videos/25823.mp4
